grade,headword,homograph,pos,guide,band
5,벌겋다,0,형용사,벌건 김치,고급
5,범죄자,0,명사,범죄자를 처벌하다,고급
5,법규,0,명사,법규를 지키다,고급
5,법대,0,명사,법대에 진학하다,고급
5,법무부,0,명사,기관,고급
5,벚꽃,0,명사,벚꽃을 구경하다,고급
5,베끼다,0,동사,글씨를 베끼다,고급
5,베다,1,동사,베개를 베다,고급
5,베다,2,동사,나무를 베다,고급
5,베스트셀러,0,명사,이달의 베스트셀러,고급
5,벼락,0,명사,벼락에 맞다,고급
5,벽돌,0,명사,벽돌을 쌓다,고급
5,변기,0,명사,화장실 변기,고급
5,변신,0,명사,연기 변신,고급
5,변함없다,0,형용사,변함없는 맛,고급
5,변함없이,0,부사,변함없이 같다,고급
5,별것,0,명사,별것이 아니다,고급
5,별나다,0,형용사,성격이 별나다,고급
5,병명,0,명사,병명이 밝혀지다,고급
5,병아리,0,명사,병아리를 키우다,고급
5,보건소,0,명사,보건소 진료,고급
5,보글보글,0,부사,보글보글 끓다,고급
5,보상,2,명사,피해 보상,고급
5,보상금,2,명사,보상금을 타다,고급
5,보수,1,명사,보수 정당,고급
5,보수,3,명사,보수 공사,고급
5,보수적01∙ 보수적,2,관형사∙명사,보수적 태도,고급
5,보약,0,명사,보약을 먹다,고급
5,보육,0,명사,보육 교사,고급
5,보일러,0,명사,보일러를 틀다,고급
5,보자기,0,명사,보자기에 싸다,고급
5,보증,0,명사,품질 보증,고급
5,보증금,0,명사,전세 보증금,고급
5,보편적01∙ 보편적,2,관형사∙명사,보편적 현상,고급
5,보편화,0,명사,인터넷의 보편화,고급
5,보험료,0,명사,보험료를 내다,고급
5,복구,0,명사,피해 복구,고급
5,복권,2,명사,복권에 당첨되다,고급
5,복원,0,명사,문화재 복원,고급
5,복지,0,명사,노후 복지,고급
5,복학,0,명사,휴학과 복학,고급
5,복합,0,명사,복합 기능,고급
5,본,2,관형사,본 사건,고급
5,본격적01∙ 본격적,2,관형사∙명사,본격적 협상,고급
5,본국,0,명사,본국으로 돌아가다,고급
5,본뜨다,0,동사,디자인을 본뜨다,고급
5,본론,0,명사,본론을 쓰다,고급
5,본명,0,명사,본명을 밝히다,고급
5,본문,0,명사,본문 내용,고급
5,본받다,0,동사,정신을 본받다,고급
5,본사,0,명사,본사로 발령이 나다,고급
5,본선,0,명사,본선에 진출하다,고급
5,본질적01∙ 본질적,2,관형사∙명사,본질적 차이,고급
5,봉사자,0,명사,의료 봉사자,고급
5,부-,0,접사,부반장,고급
5,부과,0,명사,세금 부과,고급
5,부담감,0,명사,부담감을 느끼다,고급
5,부도덕,0,명사,부도덕 행위,고급
5,부릅뜨다,0,동사,눈을 부릅뜨다,고급
5,부사,0,명사,부사와 동사,고급
5,부시다,2,형용사,눈이 부시다,고급
5,부여,2,명사,가치 부여,고급
5,부유층,0,명사,부유층 자녀,고급
5,부유하다,2,형용사,집안이 부유하다,고급
5,부인,2,명사,사실 부인,고급
5,부쩍,0,부사,부쩍 늘다,고급
5,부채,2,명사,부채를 갚다,고급
5,부치다,1,동사,힘에 부치다,고급
5,부풀다,0,동사,빵이 부풀다,고급
5,부하,2,명사,부하 직원,고급
5,북,1,명사,북을 치다,고급
5,북극,0,명사,북극 지역,고급
5,북한,0,명사,북한 동포,고급
5,북향,0,명사,북향 집,고급
5,분,4,명사,분을 삭이다,고급
5,분리수거,0,명사,쓰레기 분리수거,고급
5,분주하다,2,형용사,분주한 아침,고급
5,불가사의,0,명사,,고급
5,불경기,0,명사,불경기를 극복하다,고급
5,불과하다,0,형용사,절반에 불과하다,고급
5,불길,0,명사,불길에 휩싸이다,고급
5,불길하다,0,형용사,불길한 느낌,고급
5,불꽃놀이,0,명사,불꽃놀이를 구경하다,고급
5,불량,0,명사,불량 청소년,고급
5,불량품,0,명사,불량품을 교환하다,고급
5,불러내다,0,동사,친구를 불러내다,고급
5,불러들이다,0,동사,집으로 불러들이다,고급
5,불리다,1,동사,이름이 불리다,고급
5,불면증,0,명사,불면증을 겪다,고급
5,불상,0,명사,불상에 절하다,고급
5,불성실,0,명사,태도가 불성실하다,고급
5,불신,0,명사,불신이 생기다,고급
5,불안감,0,명사,불안감을 느끼다,고급
5,불어나다,0,동사,인구가 불어나다,고급
5,불우,0,명사,불우 이웃,고급
5,불의,0,명사,불의에 맞서다,고급
5,불치병,0,명사,불치병에 걸리다,고급
5,불쾌지수,0,명사,불쾌지수가 높다,고급
5,불투명,0,명사,불투명 유리,고급
5,불행히,0,부사,불행히 살다,고급
5,붉은색,0,명사,색,고급
5,붉히다,0,동사,얼굴을 붉히다,고급
5,붓,0,명사,붓으로 그리다,고급
5,붕괴,0,명사,붕괴 위험,고급
5,붕대,0,명사,붕대를 감다,고급
5,브랜드,0,명사,유명 브랜드,고급
5,브레이크,0,명사,브레이크를 밟다,고급
5,블로그,0,명사,블로그에 올리다,고급
5,비관,0,명사,비관에 빠지다,고급
5,비관적01∙ 비관적,2,관형사∙명사,비관적 생각,고급
5,비둘기,0,명사,새,고급
5,비뚤어지다,0,동사,글씨가 비뚤어지다,고급
5,비례,0,명사,비례 관계,고급
5,비료,0,명사,비료를 뿌리다,고급
5,비리,0,명사,비리를 저지르다,고급
5,비상금,0,명사,비상금을 모으다,고급
5,비상약,0,명사,비상약을 준비하다,고급
5,비서,0,명사,비서로 일하다,고급
5,비유적01∙ 비유적,2,관형사∙명사,비유적 표현,고급
5,비좁다,0,형용사,방이 비좁다,고급
5,비평,0,명사,영화 비평,고급
5,빈도,0,명사,빈도가 높다,고급
5,빈둥거리다,0,동사,집에서 빈둥거리다,고급
5,빈번하다,0,형용사,고장이 빈번하다,고급
5,빈소,0,명사,빈소에 조문하다,고급
5,빈칸,0,명사,빈칸을 채우다,고급
5,빌다,2,동사,밥을 빌다,고급
5,빗나가다,0,동사,화살이 빗나가다,고급
5,빙수,0,명사,빙수를 먹다,고급
5,빙하,0,명사,빙하가 녹다,고급
5,빛내다,0,동사,나라를 빛내다,고급
5,빠듯하다,0,형용사,일정이 빠듯하다,고급
5,빼내다,0,동사,벽에서 못을 빼내다,고급
5,뺏기다,0,동사,가방을 뺏기다,고급
5,뻔하다,2,형용사,뻔한 거짓말,고급
5,뻘뻘,2,부사,땀을 뻘뻘 흘리다,고급
5,뽐내다,0,동사,실력을 뽐내다,고급
5,뾰족하다,0,형용사,뾰족한 바늘,고급
5,뿌듯하다,0,형용사,마음이 뿌듯하다,고급
5,뿔,1,명사,사슴 뿔,고급
5,사고,2,명사,사고 능력,고급
5,사교,2,명사,사교 모임,고급
5,사교육,0,명사,사교육 시장,고급
5,사교육비,0,명사,사교육비 부담,고급
5,사극,0,명사,사극을 보다,고급
5,사납다,0,형용사,성질이 사납다,고급
5,사무적01∙ 사무적,2,관형사∙명사,사무적인 말투,고급
5,사물놀이,0,명사,사물놀이 공연,고급
5,사복,0,명사,사복을 입다,고급
5,사상,2,명사,사상의 자유,고급
5,사슴,0,명사,동물,고급
5,사실상,1,명사,사실상 끝나다,고급
5,사실상,2,부사,사실상 끝나다,고급
5,사업체,0,명사,사업체 규모,고급
5,사원,0,명사,신입 사원,고급
5,사원,0,명사,이슬람 사원,고급
5,사유,0,명사,사유를 밝히다,고급
5,사은품,0,명사,사은품 증정,고급
5,사자성어,0,명사,사자성어를 외우다,고급
5,사지,1,명사,사지를 뻗다,고급
5,사치,0,명사,사치를 부리다,고급
5,사형,0,명사,사형을 선고하다,고급
5,사회,1,명사,결혼식의 사회,고급
5,삭막하다,0,형용사,삭막한 세상,고급
5,산골,0,명사,산골 마을,고급
5,산더미,0,명사,산더미처럼 쌓이다,고급
5,산사태,0,명사,산사태가 나다,고급
5,산성비,0,명사,산성비가 내리다,고급
5,산소,1,명사,조상의 산소,고급
5,산소,2,명사,산소를 마시다,고급
5,산업화,0,명사,산업화 시대,고급
5,살금살금,0,부사,살금살금 다가가다,고급
5,살며시,0,부사,살며시 웃다,고급
5,삼가다,0,동사,말을 삼가다,고급
5,삼삼오오,0,명사,,고급
5,상갓집,0,명사,상갓집에 가다,고급
5,상견례,0,명사,상견례 날짜,고급
5,상냥하다,0,형용사,상냥한 사람,고급
5,상당수,0,명사,상당수가 참석하다,고급
5,상류층,0,명사,상류층 모임,고급
5,상반신,0,명사,상반신과 하반신,고급
5,상부상조,0,명사,,고급
5,상실,0,명사,의욕 상실,고급
5,상업적01∙ 상업적,2,관형사∙명사,상업적 목적,고급
5,상여금,0,명사,상여금을 받다,고급
5,상영관,0,명사,영화 상영관,고급
5,상의,2,명사,가족들과 상의하다,고급
5,상차림,0,명사,명절 상차림,고급
5,상표,0,명사,유명 상표,고급
5,상품권,0,명사,백화점 상품권,고급
5,상향,0,명사,상향 이동,고급
5,새까맣다,0,형용사,새까만 눈동자,고급
5,새댁,0,명사,옆집 새댁,고급
5,새싹,0,명사,새싹이 돋다,고급
5,새콤하다,0,형용사,맛이 새콤하다,고급
5,새파랗다,0,형용사,새파란 하늘,고급
5,새하얗다,0,형용사,피부가 새하얗다,고급
5,색상,0,명사,선명한 색상,고급
5,샘,2,명사,샘을 파다,고급
5,샘물,0,명사,샘물을 마시다,고급
5,생,0,명사,생과 사,고급
5,생-,0,접사,생고기,고급
5,생동감,0,명사,생동감이 넘치다,고급
5,생명력,0,명사,생명력이 넘치다,고급
5,생명체,0,명사,외계 생명체,고급
5,생물,0,명사,동식물,고급
5,생산량,0,명사,쌀 생산량,고급
5,생수,0,명사,생수를 마시다,고급
5,생애,0,명사,생애를 마감하다,고급
5,생전,1,명사,생전 처음,고급
5,생전,2,부사,생전 처음,고급
5,생태계,0,명사,생태계를 보호하다,고급
5,생활화,0,명사,에너지 절약의 생활화,고급
5,서글프다,0,형용사,서글픈 마음,고급
5,서론,0,명사,서론과 본론,고급
5,서리다,0,동사,김이 서리다,고급
5,서먹하다,0,형용사,관계가 서먹하다,고급
5,서면,0,명사,서면으로 제출하다,고급
5,서민,0,명사,서민 사회,고급
5,서비스업,0,명사,서비스업에 종사하다,고급
5,서성이다,0,동사,주변을 서성이다,고급
5,서술,0,명사,서술 방식,고급
5,서술어,0,명사,주어와 서술어,고급
5,서양식,0,명사,서양식 건물,고급
5,서예,0,명사,서예 작품,고급
5,서재,0,명사,방,고급
5,서향,0,명사,서향 건물,고급
5,석,1,관형사,석 달,고급
5,석사,0,명사,석사 학위,고급
5,석탄,0,명사,석탄 연료,고급
5,선,1,명사,선을 보다,고급
5,선두,0,명사,선두 주자,고급
5,선명하다,0,형용사,선명한 사진,고급
5,선박,0,명사,선박을 제조하다,고급
5,선반,0,명사,선반에 올리다,고급
5,선발,2,명사,대표 선발,고급
5,선보이다,0,동사,작품을 선보이다,고급
5,선불,0,명사,선불 요금,고급
5,선언,0,명사,금연 선언,고급
5,선의,0,명사,선의와 악의,고급
5,선입견,0,명사,선입견을 가지다,고급
5,선착순,0,명사,선착순으로 모집하다,고급
5,선천적01∙ 선천적,2,관형사∙명사,선천적 재능,고급
5,선하다,1,형용사,눈에 선하다,고급
5,선행,2,명사,선행을 베풀다,고급
5,선호도,0,명사,고객 선호도,고급
5,선후배,0,명사,학교 선후배,고급
5,설,3,명사,설을 증명하다,고급
5,설계,0,명사,건물의 설계,고급
5,설득력,0,명사,설득력 있는 주장,고급
5,설명문,0,명사,설명문을 읽다,고급
5,설사,2,부사,설사 그렇다 해도,고급
5,설치다,2,동사,잠을 설치다,고급
5,섬기다,0,동사,부모를 섬기다,고급
5,섬세하다,0,형용사,섬세한 무늬,고급
5,섭취,0,명사,수분 섭취,고급
5,성,3,명사,성별,고급
5,성경,0,명사,성경을 읽다,고급
5,성금,0,명사,성금을 내다,고급
5,성급하다,0,형용사,성급한 행동,고급
5,성냥,0,명사,성냥이 타다,고급
5,성년,0,명사,성년의 날,고급
5,성능,0,명사,성능이 뛰어나다,고급
5,성대하다,0,형용사,성대한 결혼식,고급
5,성묘,0,명사,추석 성묘,고급
5,성분,0,명사,성분을 분석하다,고급
5,성수기,0,명사,휴가철 성수기,고급
5,성실성,0,명사,성실성이 부족하다,고급
5,성실히,0,부사,성실히 일하다,고급
5,성의,0,명사,성의가 담긴 선물,고급
5,성인,2,명사,성인을 본받다,고급
5,성인병,0,명사,성인병을 치료하다,고급
5,성적01∙ 성적,2,관형사∙명사,성적 매력,고급
5,성직자,0,명사,성직자가 되다,고급
5,성취,0,명사,소원 성취,고급
5,성향,0,명사,정치적 성향,고급
5,성형,0,명사,성형 수술,고급
5,성형외과,0,명사,병원,고급
5,세계관,0,명사,세계관이 뚜렷하다,고급
5,세균,0,명사,세균 검출,고급
5,세다,1,동사,머리가 세다,고급
5,세면도구,0,명사,세면도구를 챙기다,고급
5,세부,0,명사,세부 항목,고급
5,세제,2,명사,세제를 개편하다,고급
5,세차다,0,형용사,세찬 불길,고급
5,소개서,0,명사,소개서를 쓰다,고급
5,소란,0,명사,소란을 피우다,고급
5,소름,0,명사,소름이 돋다,고급
5,소매,2,명사,소매로 팔다,고급
5,소모,0,명사,연료 소모,고급
5,소박하다,1,형용사,소박한 꿈,고급
5,소비량,0,명사,소비량이 늘다,고급
5,소속,0,명사,소속을 밝히다,고급
5,소송,0,명사,소송을 걸다,고급
5,소식,1,명사,소식으로 장수하다,고급
5,소심하다,0,형용사,소심한 성격,고급
5,소외감,0,명사,소외감을 느끼다,고급
5,소유자,0,명사,건물 소유자,고급
5,소인,1,명사,소인과 대인,고급
5,소장,3,명사,소장 작품,고급
5,소재,1,명사,서울 소재,고급
5,소질,0,명사,소질을 계발하다,고급
5,소통,0,명사,소통이 원활하다,고급
5,소품,0,명사,소품을 활용하다,고급
5,소형차,0,명사,소형차를 타다,고급
5,소홀히,0,부사,소홀히 대하다,고급
5,소화기,1,명사,소화기 질환,고급
5,속력,0,명사,속력을 내다,고급
5,속삭이다,0,동사,귀에 속삭이다,고급
5,속속,0,부사,속속 도착하다,고급
5,속어,0,명사,속어를 사용하다,고급
5,손꼽다,0,동사,날짜를 손꼽다,고급
5,손꼽히다,0,동사,세계에서 손꼽히다,고급
5,손상,0,명사,손상을 입다,고급
5,손실,0,명사,경제적 손실,고급
5,손짓,0,명사,손짓을 보내다,고급
5,솔로,0,명사,솔로 연주,고급
5,솜,0,명사,화장 솜,고급
5,솟구치다,0,동사,물이 솟구치다,고급
5,솟아오르다,0,동사,연기가 솟아오르다,고급
5,송금,0,명사,송금 내역,고급
5,송년,0,명사,송년 모임,고급
5,수-,2,접사,수백만,고급
5,수강,0,명사,수강 신청,고급
5,수당,0,명사,수당을 받다,고급
5,수동,1,명사,수동으로 움직이다,고급
5,수록,0,명사,잡지 수록,고급
5,수료,0,명사,훈련 수료,고급
5,수면,1,명사,수면에 비치다,고급
5,수사,2,명사,명사와 수사,고급
5,수산,0,명사,수산 식품,고급
5,수산물,0,명사,수산물 시장,고급
5,수상,2,명사,수상 소감,고급
5,수석,2,명사,수석 졸업,고급
5,수수하다,0,형용사,옷차림이 수수하다,고급
5,수신자,0,명사,수신자와 발신자,고급
5,수염,0,명사,수염이 길다,고급
5,수익,0,명사,수익을 올리다,고급
5,수익금,0,명사,수익금을 창출하다,고급
5,수줍음,0,명사,수줍음을 타다,고급
5,수증기,0,명사,수중기가 피어오르다,고급
5,수직,0,명사,수직으로 추락하다,고급
5,수질,0,명사,수질을 개선하다,고급
5,수집,1,명사,재활용품 수집,고급
5,수치,2,명사,통계 수치,고급
5,수칙,0,명사,수칙을 지키다,고급
5,수필,0,명사,수필을 쓰다,고급
5,수학,1,명사,수학 목적,고급
5,수학여행,0,명사,수학여행을 떠나다,고급
5,수해,0,명사,수해 복구,고급
5,수험,0,명사,수험 자격,고급
5,수험생,0,명사,수험생이 합격하다,고급
5,수확,0,명사,수확의 계절,고급
5,숙면,0,명사,숙면을 취하다,고급
5,숙식,0,명사,숙식 제공,고급
5,순대,0,명사,순대를 먹다,고급
5,순수,0,명사,순수 예술,고급
5,순환,0,명사,혈액 순환,고급
5,스승,0,명사,스승의 은혜,고급
