grade,headword,homograph,pos,origin
5,가상하다,1,동사,혼종어
5,가상하다,2,형용사,혼종어
5,가상훈련,0,명사,한자어
5,가상히,0,부사,혼종어
5,가석방,0,명사,한자어
5,가설,3,명사,한자어
5,가설랑,0,감탄사,고유어
5,가설하다,2,동사,혼종어
5,가설하다,3,동사,혼종어
5,가성,6,명사,한자어
5,가성비,0,명사,한자어
5,가세,2,명사,한자어
5,가세,7,명사,한자어
5,가속,1,명사,한자어
5,가스난로,0,명사,혼종어
5,가스라이터,0,명사,외래어
5,가스스토브,0,명사,외래어
5,가스총,0,명사,혼종어
5,가스탱크,0,명사,외래어
5,가슴앓이,0,명사,고유어
5,가슴지느러미,0,명사,고유어
5,가시고기,0,명사,고유어
5,가시광선,0,명사,한자어
5,가시넝쿨,0,명사,고유어
5,가시줄,0,명사,고유어
5,가식,3,명사,한자어
5,가식적,0,명사/관형사,한자어
5,가신,3,명사,한자어
5,가야,1,명사,한자어
5,가없이,0,부사,고유어
5,가연성,0,명사,한자어
5,가외,1,명사,한자어
5,가요제,0,명사,한자어
5,가요집,0,명사,한자어
5,가운뎃점,0,명사,혼종어
5,가위표,0,명사,혼종어
5,가을걷이하다,0,동사,고유어
5,가을보리,0,명사,고유어
5,가입국,0,명사,한자어
5,가작,1,명사,한자어
5,가장조,0,명사,혼종어
5,가장행렬,0,명사,한자어
5,가재도구,0,명사,한자어
5,가정배달,0,명사,한자어
5,가정용품,0,명사,한자어
5,가정의례,0,명사,한자어
5,가정적,1,명사/관형사,한자어
5,가정주부,0,명사,한자어
5,가제,8,명사,외래어
5,가족원,0,명사,한자어
5,가족적,0,명사/관형사,한자어
5,가중,1,명사,한자어
5,가중되다,0,동사,혼종어
5,가증,4,명사,한자어
5,가증스럽다,0,형용사,혼종어
5,가창력,0,명사,한자어
5,가출하다,2,동사,혼종어
5,가칭,2,명사,한자어
5,가타부타,0,명사,혼종어
5,가택,1,명사,한자어
5,가톨릭교도,0,명사,혼종어
5,가톨릭교회,0,명사,혼종어
5,가판대,2,명사,한자어
5,가풍,1,명사,한자어
5,가해,0,명사,한자어
5,가호,2,명사,한자어
5,가혹성,0,명사,한자어
5,가히,0,부사,혼종어
5,각계,0,명사,한자어
5,각고,1,명사,한자어
5,각광,0,명사,한자어
5,각기병,0,명사,한자어
5,각목,1,명사,한자어
5,각박하다,0,형용사,혼종어
5,각본가,0,명사,한자어
5,각봉투,0,명사,한자어
5,각색,1,명사,한자어
5,각색,2,명사,한자어
5,각선미,0,명사,한자어
5,각설이,0,명사,혼종어
5,각성,6,명사,한자어
5,각성제,0,명사,한자어
5,각성하다,0,동사,혼종어
5,각시탈,0,명사,고유어
5,각의,2,명사,한자어
5,각인각색,0,명사,한자어
5,각저총,0,명사,한자어
5,각주,4,명사,한자어
5,각지,1,명사,한자어
5,각질,1,명사,한자어
5,각질화되다,0,동사,혼종어
5,각처,0,명사,한자어
5,각축,0,명사,한자어
5,각형,0,명사,한자어
5,간간하다,2,형용사,고유어
5,간결성,0,명사,한자어
5,간결체,0,명사,한자어
5,간계,1,명사,한자어
5,간과하다,0,동사,혼종어
5,간교성,0,명사,한자어
5,간교하다,2,형용사,혼종어
5,간구하다,2,동사,혼종어
5,간담,2,명사,한자어
5,간덩이,0,명사,혼종어
5,간도,4,명사,한자어
5,간드러지다,0,형용사,고유어
5,간디스토마,0,명사,혼종어
5,간만,1,명사,한자어
5,간명히,0,부사,혼종어
5,간병,1,명사,한자어
5,간병인,0,명사,한자어
5,간병하다,1,동사,혼종어
5,간사스럽다,1,형용사,혼종어
5,간사스럽다,2,형용사,혼종어
5,간석기,0,명사,혼종어
5,간선,4,명사,한자어
5,간선제,0,명사,한자어
5,간세포,1,명사,한자어
5,간소히,0,부사,혼종어
5,간수,1,명사,고유어
5,간수,3,명사,혼종어
5,간수,4,명사,한자어
5,간악하다,1,형용사,혼종어
5,간여,0,명사,한자어
5,간웅,0,명사,한자어
5,간유리,0,명사,혼종어
5,간음,2,명사,한자어
5,간의,3,명사,한자어
5,간이매점,0,명사,한자어
5,간이식당,0,명사,한자어
5,간이역,0,명사,한자어
5,간이음식점,0,명사,한자어
5,간이주점,0,명사,한자어
5,간이침대,0,명사,한자어
5,간장약,0,명사,한자어
5,간접세,0,명사,한자어
5,간접흡연,0,명사,한자어
5,간조,1,명사,한자어
5,간주,1,명사,한자어
5,간주곡,0,명사,한자어
5,간주하다,0,동사,혼종어
5,간질,4,명사,한자어
5,간척,2,명사,한자어
5,간척하다,0,동사,혼종어
5,간청,0,명사,한자어
5,간택,1,명사,한자어
5,간택하다,1,동사,혼종어
5,간통,2,명사,한자어
5,간통죄,0,명사,한자어
5,간판선수,0,명사,한자어
5,간판스타,0,명사,혼종어
5,간하다,3,동사,혼종어
5,간행,1,명사,한자어
5,간행되다,0,동사,혼종어
5,간행물,0,명사,한자어
5,간행하다,1,동사,혼종어
5,간헐천,2,명사,한자어
5,간호보조원,0,명사,한자어
5,간호인,0,명사,한자어
5,간호학,0,명사,한자어
5,갈가리,0,부사,고유어
5,갈겨니,0,명사,고유어
5,갈구,0,명사,한자어
5,갈구하다,0,동사,혼종어
5,갈기다,0,동사,고유어
5,갈꽃,0,명사,고유어
5,갈댓잎,0,명사,고유어
5,갈돌,0,명사,고유어
5,갈등상태,0,명사,한자어
5,갈라내다,0,동사,고유어
5,갈라서다,0,동사,고유어
5,갈래꽃,0,명사,고유어
5,갈리다,6,동사,고유어
5,갈마들다,0,동사,고유어
5,갈망하다,2,동사,혼종어
5,갈바람,0,명사,고유어
5,갈밭,0,명사,고유어
5,갈밭머리,0,명사,고유어
5,갈빗살,0,명사,고유어
5,갈잎,1,명사,고유어
5,갈조류,0,명사,한자어
5,갈파래,0,명사,고유어
5,갈판,3,명사,고유어
5,갈피,1,명사,고유어
5,감,3,명사,고유어
5,감,7,명사,한자어
5,감감무소식,0,명사,혼종어
5,감감하다,0,형용사,고유어
5,감개,2,명사,한자어
5,감개무량하다,0,형용사,혼종어
5,감겨들다,0,동사,고유어
5,감격성,0,명사,한자어
5,감격적,0,명사/관형사,한자어
5,감광지,0,명사,한자어
5,감금하다,0,동사,혼종어
5,감꼭지,0,명사,고유어
5,감꽃,0,명사,고유어
5,감리교,0,명사,한자어
5,감마선,0,명사,혼종어
5,감발,3,명사,한자어
5,감복하다,0,동사,혼종어
5,감빛,0,명사,고유어
5,감사,9,명사,한자어
5,감사,13,명사,한자어
5,감사문,0,명사,한자어
5,감사원,1,명사,한자어
5,감사장,0,명사,한자어
5,감사절,0,명사,한자어
5,감사하다,6,동사,혼종어
5,감산,2,명사,한자어
5,감상법,0,명사,한자어
5,감상적,0,명사/관형사,한자어
5,감성적,0,명사/관형사,한자어
5,감수,15,명사,한자어
5,감시병,0,명사,한자어
5,감시소,0,명사,한자어
5,감시자,0,명사,한자어
5,감식,4,명사,한자어
5,감아올리다,0,동사,고유어
5,감안하다,0,동사,혼종어
5,감언이설,0,명사,한자어
5,감영,2,명사,한자어
5,감옥행,0,명사,한자어
5,감원,2,명사,한자어
5,감자녹말,0,명사,혼종어
5,감자밥,0,명사,고유어
5,감자찌개,0,명사,고유어
5,감자채,0,명사,고유어
5,감자탕,0,명사,혼종어
5,감잣국,0,명사,고유어
5,감장,1,명사,고유어
5,감정,9,명사,한자어
5,감정사,0,명사,한자어
5,감정싸움,0,명사,혼종어
5,감정적,1,명사/관형사,한자어
5,감주,1,명사,한자어
5,감지기,0,명사,한자어
5,감지덕지,0,부사,한자어
5,감질나다,0,동사,혼종어
5,감찰,1,명사,한자어
5,감천,2,명사,한자어
5,감탄문,0,명사,한자어
5,감탄스럽다,0,형용사,혼종어
5,감탄형,0,명사,한자어
5,감퇴,0,명사,한자어
5,감퇴하다,0,동사,혼종어
5,감투,1,명사,고유어
5,감하다,1,동사,혼종어
5,감하다,2,동사,혼종어
5,감행,0,명사,한자어
5,감화,1,명사,한자어
5,감화되다,1,동사,혼종어
5,감회,1,명사,한자어
5,감흥,2,명사,한자어
5,갑,1,명사,한자어
5,갑각류,0,명사,한자어
5,갑근세,0,명사,한자어
5,갑론을박,0,명사,한자어
5,갑상샘,0,명사,혼종어
5,갑신정변,0,명사,한자어
5,갑오개혁,0,명사,한자어
5,갑을,0,명사,한자어
5,갑인자,0,명사,한자어
5,갑자,0,명사,한자어
5,갑절,0,명사,고유어
5,갑판장,0,명사,한자어
5,값없다,0,형용사,고유어
5,값하다,0,동사,고유어
5,갓,3,명사,고유어
5,갓길,0,명사,고유어
5,갓끈,0,명사,고유어
5,갓난것,0,명사,고유어
5,갓난쟁이,0,명사,고유어
5,강간,2,명사,한자어
5,강건체,0,명사,한자어
5,강건하다,1,형용사,혼종어
5,강건하다,5,형용사,혼종어
5,강경론,0,명사,한자어
5,강경파,0,명사,한자어
5,강경하다,1,형용사,혼종어
5,강구하다,3,동사,혼종어
5,강권,1,명사,한자어
5,강기슭,0,명사,혼종어
5,강냉이밥,0,명사,고유어
5,강년,0,명사,한자어
5,강녕전,0,명사,한자어
5,강단,2,명사,한자어
5,강대국가,0,명사,한자어
5,강도래,0,명사,혼종어
5,강도질,0,명사,혼종어
5,강독,2,명사,한자어
5,강둑길,0,명사,혼종어
5,강력범,0,명사,한자어
5,강렬하다,1,형용사,혼종어
5,강렬히,0,부사,혼종어
5,강령,2,명사,한자어
5,강론,0,명사,한자어
5,강릉,1,명사,한자어
5,강매되다,2,동사,혼종어
5,강매하다,2,동사,혼종어
5,강박,4,명사,한자어
5,강변도로,0,명사,한자어
5,강보,3,명사,한자어
5,강사진,0,명사,한자어
5,강사포,0,명사,한자어
5,강설량,0,명사,한자어
5,강성하다,0,형용사,혼종어
5,강속구,0,명사,한자어
5,강수일,0,명사,한자어
5,강슛하다,0,동사,혼종어
5,강습료,0,명사,한자어
5,강습반,0,명사,한자어
5,강습생,0,명사,한자어
5,강습소,0,명사,한자어
5,강압되다,1,동사,혼종어
5,강어귀,0,명사,혼종어
5,강연장,0,명사,한자어
5,강연하다,0,동사,혼종어
5,강의실,0,명사,한자어
5,강의하다,1,형용사,혼종어
5,강적,0,명사,한자어
5,강점,1,명사,한자어
5,강점하다,0,동사,혼종어
5,강중,2,명사,한자어
5,강직하다,1,동사,혼종어
5,강직하다,2,형용사,혼종어
5,강진,6,명사,한자어
5,강타,0,명사,한자어
5,강탈,0,명사,한자어
5,강탈되다,0,동사,혼종어
5,강탈자,0,명사,한자어
5,강탈하다,0,동사,혼종어
5,강토,0,명사,한자어
5,강판,2,명사,한자어
5,강판,4,명사,한자어
5,강펀치,0,명사,혼종어
5,강하,2,명사,한자어
5,강행,0,명사,한자어
5,강행군,0,명사,한자어
5,강행되다,0,동사,혼종어
5,강호,2,명사,한자어
5,강호,7,명사,한자어
5,강화,6,명사,한자어
5,강화도,0,명사,한자어
5,강화하다,3,동사,혼종어
5,갖바치,0,명사,고유어
5,갖은,0,관형사,고유어
5,갖춘꽃,0,명사,고유어
5,같잖다,0,형용사,고유어
5,갚음,0,명사,고유어
5,개가,1,명사,한자어
5,개각,2,명사,한자어
5,개각하다,1,동사,혼종어
5,개간,3,명사,한자어
5,개간자,0,명사,한자어
5,개간지,0,명사,한자어
5,개간하다,3,동사,혼종어
5,개강,0,명사,한자어
5,개강하다,0,동사,혼종어
5,개개,0,명사/부사,한자어
5,개경,1,명사,한자어
5,개고생,0,명사,혼종어
5,개골산,0,명사,한자어
5,개관,4,명사,한자어
5,개관,8,명사,한자어
5,개교식,0,명사,한자어
5,개교하다,1,동사,혼종어
5,개구리참외,0,명사,고유어
5,개구리헤엄,0,명사,고유어
5,개구멍,0,명사,고유어
5,개국,2,명사,한자어
5,개국,3,명사,한자어
5,개그맨,0,명사,외래어
5,개그우먼,0,명사,외래어
5,개근,0,명사,한자어
5,개근상,0,명사,한자어
5,개근하다,0,동사,혼종어
5,개기다,0,동사,고유어
5,개년,3,의존 명사,한자어
5,개다,2,동사,고유어
5,개도국,0,명사,한자어
5,개똥철학,0,명사,혼종어
5,개량,1,명사,한자어
5,개량되다,1,동사,혼종어
5,개량식,1,명사,한자어
5,개량아궁이,0,명사,혼종어
5,개량종,0,명사,한자어
5,개량하다,1,동사,혼종어
5,개마고원,0,명사,한자어
5,개머리판,0,명사,혼종어
5,개발력,0,명사,한자어
5,개밥,0,명사,고유어
5,개방하다,3,동사,혼종어
5,개벽,1,명사,한자어
5,개벽하다,0,동사,혼종어
5,개별성,0,명사,한자어
5,개별적,0,명사/관형사,한자어
5,개봉관,0,명사,한자어
5,개비,1,명사,고유어
5,개뿔,0,명사,고유어
5,개살구,0,명사,고유어
5,개선,4,명사,한자어
5,개선가,0,명사,한자어
5,개선문,1,명사,한자어
5,개선하다,3,동사,혼종어
5,개설,2,명사,한자어
5,개성,6,명사,한자어
5,개성상인,0,명사,한자어
5,개성적,0,명사/관형사,한자어
5,개수,2,명사,한자어
5,개수대,0,명사,혼종어
5,개숫물,0,명사,고유어
5,개시,5,명사,한자어
5,개시하다,3,동사,혼종어
5,개암,1,명사,고유어
5,개암나무,0,명사,고유어
5,개요,0,명사,한자어
5,개원,3,명사,한자어
5,개원,4,명사,한자어
5,개원식,0,명사,한자어
5,개인기,0,명사,한자어
5,개인적,0,명사/관형사,한자어
5,개인택시,0,명사,혼종어
5,개인행동,0,명사,한자어
5,개입되다,0,동사,혼종어
5,개작,1,명사,한자어
5,개장,7,명사,한자어
5,개점,0,명사,한자어
5,개정,2,명사,한자어
5,개정,3,명사,한자어
5,개정판,0,명사,혼종어
